student,course,Year_num,Year,Grade
1206380,SSC2025,2007,2007-2008,7.7
1206380,SSC2026,2007,2007-2008,8
1206380,UCLCLC269,2007,2007-2008,9
1206428,COR1002,2007,2007-2008,7.3
1206428,COR1005,2007,2007-2008,8.3
1206428,PRO2003,2007,2007-2008,8
1206428,PRO2004,2007,2007-2008,8
1206428,SCI2010,2007,2007-2008,9
1206428,SKI2002,2007,2007-2008,7.8
1206428,SKI2005,2007,2007-2008,8
1206428,SKI2049,2007,2007-2008,8.2
1206428,SSC2033,2007,2007-2008,7.8
1206428,SSC2037,2007,2007-2008,7.8
1206428,SSC3012,2007,2007-2008,7.4
1206428,UCCRSHU202,2007,2007-2008,8
1206428,UCCRSSS224,2007,2007-2008,8.3
1206428,UCLCLC242,2007,2007-2008,9.1
1208726,COR1002,2007,2007-2008,8.5
1208726,HUM2001,2007,2007-2008,8
1208726,PRO2004,2007,2007-2008,8.5
1208726,SKI2002,2007,2007-2008,7
1208726,SKI2049,2007,2007-2008,6.8
1208726,SSC2027,2007,2007-2008,7.3
1208726,SSC2028,2007,2007-2008,7.7
1208726,SSC3032,2007,2007-2008,8
1208726,SSC3040,2007,2007-2008,7.9
1208726,UCEXTE0933,2007,2007-2008,7
1208726,UCEXTE0934,2007,2007-2008,9
1208726,UCEXTE0935,2007,2007-2008,9
1208726,UCLCLC226,2007,2007-2008,7.9
1211090,HUM2012,2007,2007-2008,5.9
1211090,PRO2003,2007,2007-2008,8
1211090,PRO2004,2007,2007-2008,7
1211090,SCI2012,2007,2007-2008,7.8
1211090,SKI2002,2007,2007-2008,7.6
1211090,SKI2007,2007,2007-2008,7.9
1211090,SKI2049,2007,2007-2008,7.6
1211090,SKI3002,2007,2007-2008,7.5
1211090,SSC2018,2007,2007-2008,7.9
1211090,SSC2019,2007,2007-2008,7.8
1211090,SSC2034,2007,2007-2008,9.5
1211090,UCCRSHU202,2007,2007-2008,6.9
1211090,UCEXTE0731,2007,2007-2008,6
1211090,EXT0001,2007,2007-2008,7.5
1213367,COR1002,2007,2007-2008,8.3
1213367,COR1003,2007,2007-2008,8.1
1213367,COR1004,2007,2007-2008,7.2
1213367,PRO2003,2007,2007-2008,7.7
1213367,PRO2004,2007,2007-2008,7.5
1213367,SCI2020,2007,2007-2008,7
1213367,SKI2049,2007,2007-2008,8
1213367,SKI2064,2007,2007-2008,7.3
1213367,SSC2025,2007,2007-2008,7.6
1213367,SSC2026,2007,2007-2008,8.2
1213367,SSC3010,2007,2007-2008,8.5
1213367,UCCRSSS334,2007,2007-2008,7.4
1213367,UCLCLC228,2007,2007-2008,7.5
1213367,UCLCLC229,2007,2007-2008,7.6
1213925,COR1003,2007,2007-2008,3
1213925,COR1003,2007,2007-2008,5.6
1213925,COR1005,2007,2007-2008,5.4
1213925,COR1005,2007,2007-2008,7.8
1213925,HUM1002,2007,2007-2008,6.3
1213925,HUM2020,2007,2007-2008,5.7
1213925,PRO1010,2007,2007-2008,7.9
1213925,SKI1006,2007,2007-2008,6.9
1213925,SKI1007,2007,2007-2008,6.7
1213925,SSC1002,2007,2007-2008,6.4
1213925,SSC1006,2007,2007-2008,6.5
1213925,SSC1009,2007,2007-2008,7
1213925,SSC1025,2007,2007-2008,6.8
1563749,COR1003,2007,2007-2008,2.7
1563749,COR1005,2007,2007-2008,8
1563749,PRO1010,2007,2007-2008,6.9
1563749,SCI1016,2007,2007-2008,4
1563749,SCI2012,2007,2007-2008,1.6
1563749,SCI2027,2007,2007-2008,5.8
1563749,SKI1006,2007,2007-2008,7.7
1563749,SKI1007,2007,2007-2008,6.8
1563749,SSC1009,2007,2007-2008,4
652142,COR1002,2007,2007-2008,6.3
652142,HUM2021,2007,2007-2008,7.2
652142,PRO3006,2007,2007-2008,8.1
652142,SKI1005,2007,2007-2008,4.1
652142,SKI1005,2007,2007-2008,4.3
652142,SKI1005,2007,2007-2008,6.7
652142,SKI3050,2007,2007-2008,8
652142,SKI3051,2007,2007-2008,8
652142,SSC2033,2007,2007-2008,6.6
652142,SSC3002,2007,2007-2008,6
652142,SSC3011,2007,2007-2008,6
652142,SSC3032,2007,2007-2008,7.3
1568354,COR1002,2007,2007-2008,4.5
1568354,COR1002,2007,2007-2008,6.3
1568354,COR1005,2007,2007-2008,7.3
1568354,HUM1011,2007,2007-2008,7.8
1568354,HUM2025,2007,2007-2008,6.9
1568354,PRO1010,2007,2007-2008,7.8
1568354,SKI1004,2007,2007-2008,6.8
1568354,SKI1005,2007,2007-2008,7.9
1568354,SKI1006,2007,2007-2008,9.4
1568354,SKI1007,2007,2007-2008,8.1
1568354,SSC1001,2007,2007-2008,5.9
1568354,SSC1005,2007,2007-2008,5.9
1568354,SSC2004,2007,2007-2008,6.4
1568354,SSC2006,2007,2007-2008,6.9
1568420,COR1002,2007,2007-2008,6.9
1568420,COR1003,2007,2007-2008,6.3
1568420,COR1005,2007,2007-2008,6.4
1568420,HUM1007,2007,2007-2008,7.3
1568420,PRO1009,2007,2007-2008,7.3
1568420,PRO1010,2007,2007-2008,8.3
1568420,SKI1004,2007,2007-2008,7.2
1568420,SKI1005,2007,2007-2008,7.7
1568420,SKI1006,2007,2007-2008,8.3
1568420,SKI1007,2007,2007-2008,7.9
1568420,SSC1001,2007,2007-2008,6.5
1568420,SSC1005,2007,2007-2008,8.1
1568420,SSC2004,2007,2007-2008,7.2
1568420,SSC2006,2007,2007-2008,7.7
1568444,COR1003,2007,2007-2008,6.2
1568444,COR1005,2007,2007-2008,3.3
1568444,HUM1002,2007,2007-2008,6.2
1568444,PRO1010,2007,2007-2008,7.7
1568444,SKI1004,2007,2007-2008,0.6
1568444,SKI1005,2007,2007-2008,3.8
1568444,SKI1006,2007,2007-2008,7.1
1568444,SKI1007,2007,2007-2008,6.9
1568444,SSC1001,2007,2007-2008,6.3
1568444,SSC1007,2007,2007-2008,3
1568444,SSC1007,2007,2007-2008,4.9
1568468,COR1003,2007,2007-2008,3.4
1568468,COR1003,2007,2007-2008,4.7
1568468,HUM1007,2007,2007-2008,6.7
1568468,HUM2008,2007,2007-2008,5.6
1568468,HUM2020,2007,2007-2008,6.6
1568468,HUM2021,2007,2007-2008,7.5
1568468,HUM2025,2007,2007-2008,5.9
1568468,PRO1009,2007,2007-2008,5.8
1568468,PRO1010,2007,2007-2008,6.9
1568468,SKI1004,2007,2007-2008,6.8
1568468,SKI1005,2007,2007-2008,4.6
1568468,SKI1005,2007,2007-2008,4.7
1568468,SKI1005,2007,2007-2008,4.8
1568468,SKI1006,2007,2007-2008,8
1568468,SKI1007,2007,2007-2008,7.1
1568468,SSC1009,2007,2007-2008,5
1568468,SSC1009,2007,2007-2008,4
1221878,HUM2003,2007,2007-2008,7.8
1221878,HUM2012,2007,2007-2008,8
1221878,HUM2025,2007,2007-2008,8
1221878,HUM2025,2007,2007-2008,9.1
1221878,HUM3040,2007,2007-2008,9
1221878,HUM3041,2007,2007-2008,9
1221878,PRO2003,2007,2007-2008,8.5
1221878,PRO2004,2007,2007-2008,8.2
1221878,SCI1016,2007,2007-2008,6.7
1221878,SCI2012,2007,2007-2008,7.1
1221878,SKI2049,2007,2007-2008,6.8
1221878,SKI2064,2007,2007-2008,8.4
1221878,SKI3001,2007,2007-2008,8.8
1221878,UCLCLC226,2007,2007-2008,8.5
1221878,UCLCLC267,2007,2007-2008,9
1568549,COR1003,2007,2007-2008,5.4
1568549,COR1003,2007,2007-2008,5.6
1568549,COR1004,2007,2007-2008,2.2
1568549,COR1005,2007,2007-2008,7.5
1568549,HUM1002,2007,2007-2008,4.9
1568549,HUM2020,2007,2007-2008,5.7
1568549,HUM2021,2007,2007-2008,4.1
1568549,HUM2021,2007,2007-2008,7
1568549,PRO1009,2007,2007-2008,7.3
1568549,PRO1010,2007,2007-2008,8.2
1568549,SKI1004,2007,2007-2008,4.2
1568549,SKI1004,2007,2007-2008,7.7
1568549,SKI1005,2007,2007-2008,4.8
1568549,SKI1005,2007,2007-2008,5.7
1568549,SKI1006,2007,2007-2008,8.2
1568549,SKI1007,2007,2007-2008,6.9
1568549,SSC1001,2007,2007-2008,5.3
1568549,SSC1001,2007,2007-2008,5.3
1568621,COR1003,2007,2007-2008,9.1
1568621,COR1005,2007,2007-2008,7.6
1568621,PRO1009,2007,2007-2008,9
1568621,PRO1010,2007,2007-2008,8.8
1568621,SCI1016,2007,2007-2008,6.5
1568621,SKI1004,2007,2007-2008,6.6
1568621,SKI1005,2007,2007-2008,5.3
1568621,SKI1005,2007,2007-2008,9
1568621,SKI1006,2007,2007-2008,9
1568621,SKI1007,2007,2007-2008,8.2
1568621,SSC1007,2007,2007-2008,7
1568621,SSC1009,2007,2007-2008,7
1568621,SSC1025,2007,2007-2008,7.9
1568621,SSC2012,2007,2007-2008,8
1568621,SSC2015,2007,2007-2008,8.1
1568645,COR1002,2007,2007-2008,6
1568645,COR1003,2007,2007-2008,3
1568645,COR1004,2007,2007-2008,7
1568645,PRO1009,2007,2007-2008,8.8
1568645,PRO1010,2007,2007-2008,8
1568645,SCI2010,2007,2007-2008,2.5
1568645,SKI1004,2007,2007-2008,7.2
1568645,SKI1005,2007,2007-2008,4.1
1568645,SKI1005,2007,2007-2008,8
1568645,SKI1006,2007,2007-2008,8.6
1568645,SKI1007,2007,2007-2008,7.3
1568645,SSC1005,2007,2007-2008,5.1
1568645,SSC1006,2007,2007-2008,7.4
1568645,SSC1009,2007,2007-2008,4
1568645,SSC1025,2007,2007-2008,6.5
1568711,COR1002,2007,2007-2008,5
1568711,COR1002,2007,2007-2008,3.9
1568711,COR1002,2007,2007-2008,5
1568711,COR1004,2007,2007-2008,0
1568711,COR1005,2007,2007-2008,6
1568711,PRO1009,2007,2007-2008,5.5
1568711,PRO1010,2007,2007-2008,4.3
1568711,SCI1006,2007,2007-2008,7.6
1568711,SCI1016,2007,2007-2008,5.5
1568711,SCI2012,2007,2007-2008,5.5
1568711,SCI2017,2007,2007-2008,6.3
1568711,SKI1004,2007,2007-2008,4.4
1568711,SKI1004,2007,2007-2008,8.3
1568711,SKI1005,2007,2007-2008,7.4
1568711,SKI1006,2007,2007-2008,7.1
1568711,SKI1007,2007,2007-2008,5.2
1568711,SKI1007,2007,2007-2008,6.2
1568735,COR1002,2007,2007-2008,6.3
1568735,COR1003,2007,2007-2008,5.2
1568735,COR1003,2007,2007-2008,6.2
1568735,COR1004,2007,2007-2008,5.6
1568735,COR1005,2007,2007-2008,4.6
1568735,COR1005,2007,2007-2008,5.5
1568735,HUM1005,2007,2007-2008,7
1568735,PRO1009,2007,2007-2008,6.7
1568735,PRO1010,2007,2007-2008,7.8
1568735,SCI1016,2007,2007-2008,4.3
1568735,SKI1004,2007,2007-2008,5.6
1568735,SKI1005,2007,2007-2008,5
1568735,SKI1005,2007,2007-2008,5.2
1568735,SKI1005,2007,2007-2008,7
1568735,SKI1006,2007,2007-2008,8.3
1568735,SKI1007,2007,2007-2008,7.4
1568735,SSC1025,2007,2007-2008,5.6
1568735,SSC2004,2007,2007-2008,5.4
1568816,SCI1009,2007,2007-2008,6
1568816,SKI1006,2007,2007-2008,6.9
1568816,SSC1001,2007,2007-2008,4.8
1568840,COR1003,2007,2007-2008,8.7
1568840,COR1004,2007,2007-2008,8.8
1568840,HUM1003,2007,2007-2008,8.1
1568840,PRO1009,2007,2007-2008,7.8
1568840,PRO1010,2007,2007-2008,8.5
1568840,SKI1004,2007,2007-2008,9
1568840,SKI1005,2007,2007-2008,8.5
1568840,SKI1006,2007,2007-2008,9.1
1568840,SKI1007,2007,2007-2008,7.9
1568840,SSC1006,2007,2007-2008,8.6
1568840,SSC1007,2007,2007-2008,9
1568840,SSC1009,2007,2007-2008,9
1568840,SSC1025,2007,2007-2008,8.4
1568840,SSC2019,2007,2007-2008,8
1568864,COR1002,2007,2007-2008,8
1568864,HUM1003,2007,2007-2008,7
1568864,HUM1011,2007,2007-2008,7.2
1568864,HUM2011,2007,2007-2008,5.5
1568864,HUM2025,2007,2007-2008,7.1
1568864,PRO1009,2007,2007-2008,8.4
1568864,PRO1010,2007,2007-2008,7
1568864,SKI1004,2007,2007-2008,6.8
1568864,SKI1005,2007,2007-2008,6.9
1568864,SKI1006,2007,2007-2008,8.5
1568864,SKI1007,2007,2007-2008,7.1
1568864,SSC1001,2007,2007-2008,6.8
1568864,SSC1002,2007,2007-2008,7.4
1568864,SSC2018,2007,2007-2008,8.3
1568888,COR1003,2007,2007-2008,6.7
1568888,COR1004,2007,2007-2008,6.5
1568888,HUM1003,2007,2007-2008,6.7
1568888,HUM2011,2007,2007-2008,7.3
1568888,PRO1009,2007,2007-2008,8.8
1568888,PRO1010,2007,2007-2008,7.7
1568888,SCI1016,2007,2007-2008,6.5
1568888,SCI2012,2007,2007-2008,7.4
1568888,SKI1004,2007,2007-2008,6.2
1568888,SKI1005,2007,2007-2008,6.4
1568888,SKI1006,2007,2007-2008,7.8
1568888,SKI1007,2007,2007-2008,7.3
1568888,SSC1001,2007,2007-2008,6.4
1568888,SSC1006,2007,2007-2008,7.2
1568993,COR1002,2007,2007-2008,8.2
1568993,HUM1011,2007,2007-2008,6.9
1568993,PRO1009,2007,2007-2008,6
1568993,PRO1010,2007,2007-2008,7.9
1568993,SCI1009,2007,2007-2008,6.9
1568993,SCI2006,2007,2007-2008,6.9
1568993,SCI2027,2007,2007-2008,7.7
1568993,SKI1004,2007,2007-2008,5.4
1568993,SKI1004,2007,2007-2008,6
1568993,SKI1005,2007,2007-2008,5.8
1568993,SKI1006,2007,2007-2008,8
1568993,SKI1007,2007,2007-2008,6.3
1568993,SSC1005,2007,2007-2008,7.4
1568993,SSC2004,2007,2007-2008,6.4
1568993,SSC2006,2007,2007-2008,7.3
1569014,COR1003,2007,2007-2008,5.7
1569014,COR1005,2007,2007-2008,4.6
1569014,HUM2020,2007,2007-2008,6
1569014,PRO1009,2007,2007-2008,7.6
1569014,PRO1010,2007,2007-2008,6.5
1569014,SKI1004,2007,2007-2008,4.2
1569014,SKI1004,2007,2007-2008,4
1569014,SKI1005,2007,2007-2008,5.2
1569014,SKI1005,2007,2007-2008,6.3
1569014,SKI1007,2007,2007-2008,4.3
1569014,SSC1006,2007,2007-2008,6.1
1569014,SSC1007,2007,2007-2008,4.5
1569014,SSC1007,2007,2007-2008,4
1569014,SSC1009,2007,2007-2008,5
1569014,SSC1025,2007,2007-2008,6.1
1569539,COR1003,2007,2007-2008,7.8
1569539,PRO1010,2007,2007-2008,8
1569539,SKI1006,2007,2007-2008,9
1569539,SKI1007,2007,2007-2008,7.9
1569539,SSC1006,2007,2007-2008,7.9
1569539,SSC1025,2007,2007-2008,7.5
1569539,SSC2033,2007,2007-2008,8
1570211,COR1003,2007,2007-2008,7.1
1570211,COR1005,2007,2007-2008,6.1
1570211,HUM1002,2007,2007-2008,6.3
1570211,PRO1010,2007,2007-2008,6.8
1570211,SKI1004,2007,2007-2008,6
1570211,SKI1006,2007,2007-2008,7.6
1570211,SSC1006,2007,2007-2008,5.8
1570211,SSC1007,2007,2007-2008,6.5
1570211,SSC1009,2007,2007-2008,7
1570316,COR1003,2007,2007-2008,2.2
1570316,COR1005,2007,2007-2008,7.3
1570316,HUM1007,2007,2007-2008,2.9
1570316,PRO1010,2007,2007-2008,6.7
1570316,SKI1004,2007,2007-2008,0.4
1570316,SKI1006,2007,2007-2008,8
1570316,SKI1007,2007,2007-2008,4.4
1570388,PRO1009,2007,2007-2008,7.3
1570388,PRO1010,2007,2007-2008,8.3
1570388,SCI1009,2007,2007-2008,6.2
1570388,SKI1004,2007,2007-2008,3.4
1570388,SKI1004,2007,2007-2008,5.3
1570388,SKI1005,2007,2007-2008,4.7
1570388,SKI1005,2007,2007-2008,6
1570388,SKI1006,2007,2007-2008,8.3
1570388,SKI1007,2007,2007-2008,6.5
1570388,SSC1001,2007,2007-2008,5.7
1570388,SSC1005,2007,2007-2008,5.6
1570388,SSC1006,2007,2007-2008,6.2
1570388,SSC2004,2007,2007-2008,6
1570388,SSC2006,2007,2007-2008,6.7
1570469,COR1002,2007,2007-2008,7.8
1570469,COR1003,2007,2007-2008,6.2
1570469,COR1004,2007,2007-2008,7
1570469,PRO1009,2007,2007-2008,8.1
1570469,PRO1010,2007,2007-2008,8
1570469,SCI1009,2007,2007-2008,6.2
1570469,SKI1004,2007,2007-2008,6.8
1570469,SKI1005,2007,2007-2008,0.4
1570469,SKI1006,2007,2007-2008,9.4
1570469,SKI1007,2007,2007-2008,7.5
1570469,SSC1001,2007,2007-2008,5.3
1570469,SSC1001,2007,2007-2008,7.2
1570469,SSC1005,2007,2007-2008,7
1570469,SSC2004,2007,2007-2008,2.4
1570469,SSC2006,2007,2007-2008,6.3
1570559,COR1004,2007,2007-2008,8.7
1570559,HUM1002,2007,2007-2008,8.4
1570559,HUM1007,2007,2007-2008,7.7
1570559,HUM1011,2007,2007-2008,8.9
1570559,HUM2006,2007,2007-2008,7.9
1570559,HUM2029,2007,2007-2008,9
1570559,PRO1009,2007,2007-2008,0
1570559,PRO1010,2007,2007-2008,7.6
1570559,SKI1004,2007,2007-2008,7.8
1570559,SKI1005,2007,2007-2008,5.5
1570559,SKI1006,2007,2007-2008,7.9
1570559,SKI1007,2007,2007-2008,7.9
1570559,SSC1009,2007,2007-2008,8
1570559,SSC1025,2007,2007-2008,8.1
1570655,COR1002,2007,2007-2008,0.5
1570655,COR1004,2007,2007-2008,5
1570655,PRO1010,2007,2007-2008,5.7
1570655,SCI1009,2007,2007-2008,4.8
1570655,SKI1006,2007,2007-2008,6.8
1570655,SKI1007,2007,2007-2008,7.1
1570655,SSC1001,2007,2007-2008,5.1
1570760,COR1003,2007,2007-2008,7.9
1570760,COR1005,2007,2007-2008,6.3
1570760,HUM1007,2007,2007-2008,6.9
1570760,HUM2021,2007,2007-2008,7.6
1570760,PRO1009,2007,2007-2008,4.5
1570760,PRO1009,2007,2007-2008,6
1570760,PRO1010,2007,2007-2008,7.9
1570760,SKI1004,2007,2007-2008,6.6
1570760,SKI1005,2007,2007-2008,4.5
1570760,SKI1006,2007,2007-2008,7.4
1570760,SKI1007,2007,2007-2008,5.5
1570760,SSC1006,2007,2007-2008,7.2
1570760,SSC1007,2007,2007-2008,6.1
1570760,SSC1009,2007,2007-2008,7
1570760,SSC2034,2007,2007-2008,7
1570784,COR1002,2007,2007-2008,8.3
1570784,COR1003,2007,2007-2008,8
1570784,COR1004,2007,2007-2008,7.9
1570784,COR1005,2007,2007-2008,6.9
1570784,HUM1002,2007,2007-2008,6.8
1570784,HUM1011,2007,2007-2008,7.8
1570784,HUM2020,2007,2007-2008,7.7
1570784,HUM2029,2007,2007-2008,8.5
1570784,PRO1009,2007,2007-2008,8.8
1570784,PRO1010,2007,2007-2008,7.4
1570784,SKI1004,2007,2007-2008,6.6
1570784,SKI1005,2007,2007-2008,7.2
1570784,SKI1006,2007,2007-2008,8.1
1570784,SKI1007,2007,2007-2008,6.7
1570850,COR1002,2007,2007-2008,5.8
1570850,COR1003,2007,2007-2008,6.5
1570850,COR1005,2007,2007-2008,8.5
1570850,HUM1002,2007,2007-2008,6.8
1570850,HUM2020,2007,2007-2008,6.6
1570850,PRO1010,2007,2007-2008,8.5
1570850,SKI1004,2007,2007-2008,5.6
1570850,SKI1005,2007,2007-2008,6
1570850,SKI1006,2007,2007-2008,7.8
1570850,SKI1007,2007,2007-2008,7.2
1570850,SSC1001,2007,2007-2008,6.8
1570850,SSC1006,2007,2007-2008,5.8
1570850,SSC1025,2007,2007-2008,6.1
1570874,COR1005,2007,2007-2008,5.6
1570874,PRO1010,2007,2007-2008,5.1
1570874,SKI1004,2007,2007-2008,5.4
1570874,SKI1006,2007,2007-2008,7.3
1570874,SKI1007,2007,2007-2008,5.7
1570874,SSC1002,2007,2007-2008,5.8
1570898,COR1003,2007,2007-2008,6.2
1570898,COR1004,2007,2007-2008,7.1
1570898,COR1005,2007,2007-2008,5.9
1570898,PRO1009,2007,2007-2008,8.4
1570898,PRO1010,2007,2007-2008,8.6
1570898,SKI1004,2007,2007-2008,6
1570898,SKI1005,2007,2007-2008,6.2
1570898,SKI1006,2007,2007-2008,8.8
1570898,SKI1007,2007,2007-2008,6.5
1570898,SSC1001,2007,2007-2008,7
1570898,SSC1006,2007,2007-2008,7.4
1570898,SSC1007,2007,2007-2008,6.2
1570898,SSC1026,2007,2007-2008,5.6
1570898,SSC2019,2007,2007-2008,8.3
1570979,COR1002,2007,2007-2008,8.9
1570979,COR1003,2007,2007-2008,8.7
1570979,HUM1003,2007,2007-2008,8.6
1570979,PRO1009,2007,2007-2008,9.5
1570979,PRO1010,2007,2007-2008,8.8
1570979,SCI1016,2007,2007-2008,8.8
1570979,SKI1004,2007,2007-2008,9.4
1570979,SKI1005,2007,2007-2008,8.7
1570979,SKI1006,2007,2007-2008,9.4
1570979,SKI1007,2007,2007-2008,8.5
1570979,SSC1001,2007,2007-2008,8.3
1570979,SSC1007,2007,2007-2008,9
1570979,SSC2037,2007,2007-2008,8.6
1570979,SSC2015,2007,2007-2008,10
1224746,COR1003,2007,2007-2008,4.6
1224746,COR1004,2007,2007-2008,3.6
1224746,COR1004,2007,2007-2008,1.3
1224746,COR1004,2007,2007-2008,4.6
1224746,COR1004,2007,2007-2008,4.8
1224746,PRO2004,2007,2007-2008,5.5
1224746,SCI2010,2007,2007-2008,4.5
1224746,SKI1005,2007,2007-2008,5.6
1224746,SKI2002,2007,2007-2008,4.4
1224746,SKI2007,2007,2007-2008,6.6
1224746,SSC1026,2007,2007-2008,4.5
1224746,SSC2022,2007,2007-2008,6
1571051,COR1003,2007,2007-2008,8
1571051,PRO1009,2007,2007-2008,7.6
1571051,PRO1010,2007,2007-2008,8.8
1571051,SCI1016,2007,2007-2008,8.1
1571051,SCI2012,2007,2007-2008,8.4
1571051,SKI1004,2007,2007-2008,9.2
1571051,SKI1005,2007,2007-2008,8.3
1571051,SKI1006,2007,2007-2008,8.9
1571051,SKI1007,2007,2007-2008,8.2
1571051,SSC1006,2007,2007-2008,7.7
1571051,SSC1007,2007,2007-2008,8.7
1571051,SSC1009,2007,2007-2008,9
1571051,SSC1025,2007,2007-2008,8.2
1571051,SSC2015,2007,2007-2008,10
1571117,COR1003,2007,2007-2008,8.5
1571117,COR1004,2007,2007-2008,8.6
1571117,HUM1003,2007,2007-2008,9.2
1571117,HUM1011,2007,2007-2008,8.7
1571117,PRO1009,2007,2007-2008,9.4
1571117,PRO1010,2007,2007-2008,9
1571117,SKI1004,2007,2007-2008,10
1571117,SKI1005,2007,2007-2008,8.5
1571117,SKI1006,2007,2007-2008,9.3
1571117,SKI1007,2007,2007-2008,7.7
1571117,SSC1001,2007,2007-2008,8.4
1571117,SSC1002,2007,2007-2008,9.5
1571117,SSC1006,2007,2007-2008,8.2
1571117,SSC2019,2007,2007-2008,8.3
1229789,COR1005,2007,2007-2008,8.3
1229789,PRO2004,2007,2007-2008,8.2
1229789,PRO3006,2007,2007-2008,8.2
1229789,SCI2012,2007,2007-2008,7.7
1229789,SKI2007,2007,2007-2008,7
1229789,SKI2027,2007,2007-2008,8.2
1229789,SKI3050,2007,2007-2008,7.7
1229789,SKI3051,2007,2007-2008,8.5
1229789,SSC1007,2007,2007-2008,6.8
1229789,SSC2033,2007,2007-2008,7.5
1229789,SSC2037,2007,2007-2008,7.9
1229789,UCCRSHU202,2007,2007-2008,7.7
1229789,UCCRSSS224,2007,2007-2008,5.8
1229789,SSC2015,2007,2007-2008,6.6
1229813,COR1004,2007,2007-2008,7.6
1229813,HUM2011,2007,2007-2008,6.7
1229813,PRO2003,2007,2007-2008,7
1229813,PRO2004,2007,2007-2008,8.1
1229813,SCI2012,2007,2007-2008,7.7
1229813,SKI2007,2007,2007-2008,8
1229813,SKI2027,2007,2007-2008,7.4
1229813,SKI2049,2007,2007-2008,8
1229813,SSC2027,2007,2007-2008,7.2
1229813,SSC2028,2007,2007-2008,7.8
1229813,SSC3023,2007,2007-2008,7.8
1229813,SSC3032,2007,2007-2008,8.6
1229813,UCCRSHU202,2007,2007-2008,6.4
1229813,UCLCLC226,2007,2007-2008,8.4
1229837,COR1004,2007,2007-2008,6.6
1229837,COR1005,2007,2007-2008,6.4
1229837,PRO2003,2007,2007-2008,6.5
1229837,SKI1005,2007,2007-2008,4.2
1229837,SKI2064,2007,2007-2008,7
1229837,SSC1026,2007,2007-2008,7.2
1229837,SSC2003,2007,2007-2008,8.5
1229837,SSC2020,2007,2007-2008,8.6
1229837,SSC2026,2007,2007-2008,0.3
1229837,UCLCLC226,2007,2007-2008,8.1
1574720,COR1003,2007,2007-2008,5.5
1574720,COR1004,2007,2007-2008,5.9
1574720,COR1005,2007,2007-2008,6.1
1574720,HUM1003,2007,2007-2008,7.4
1574720,HUM2011,2007,2007-2008,4.2
1574720,HUM2011,2007,2007-2008,5.5
1574720,HUM2022,2007,2007-2008,5.6
1574720,HUM2025,2007,2007-2008,5.3
1574720,PRO1009,2007,2007-2008,7.6
1574720,PRO1010,2007,2007-2008,7.6
1574720,SKI1005,2007,2007-2008,6.2
1574720,SKI1006,2007,2007-2008,7.7
1574720,SKI1007,2007,2007-2008,6.3
1574720,SSC1001,2007,2007-2008,4.4
1574720,SSC1001,2007,2007-2008,5
666305,COR1004,2007,2007-2008,0
666305,PRO2003,2007,2007-2008,8
666305,PRO2005,2007,2007-2008,5.5
666305,SCI2011,2007,2007-2008,9
666305,SCI2018,2007,2007-2008,2.5
666305,SCI2019,2007,2007-2008,5
666305,SCI2019,2007,2007-2008,6
666305,SCI2019,2007,2007-2008,8
666305,SKI2002,2007,2007-2008,3.2
666305,SSC1002,2007,2007-2008,7
666305,SSC2018,2007,2007-2008,5
666305,SKI2007,2007,2007-2008,6.8
666305,COR1003,2007,2007-2008,1.4
1576349,COR1003,2007,2007-2008,7
1576349,COR1004,2007,2007-2008,7.4
1576349,HUM1003,2007,2007-2008,6.9
1576349,HUM2011,2007,2007-2008,6.7
1576349,PRO1009,2007,2007-2008,5
1576349,PRO1009,2007,2007-2008,6.3
1576349,PRO1010,2007,2007-2008,6.9
1576349,SCI1016,2007,2007-2008,6.3
1576349,SKI1004,2007,2007-2008,6.4
1576349,SKI1005,2007,2007-2008,7.7
1576349,SKI1006,2007,2007-2008,9.6
1576349,SKI1007,2007,2007-2008,7.7
1576349,SSC1001,2007,2007-2008,5.7
1576349,SSC1005,2007,2007-2008,6.9
1576349,SSC2006,2007,2007-2008,6.8
668804,CAP3000,2007,2007-2008,8.7
668804,COR1005,2007,2007-2008,5.4
668804,COR1005,2007,2007-2008,7.1
668804,PRO1009,2007,2007-2008,1
668804,PRO1009,2007,2007-2008,3.8
668804,PRO1009,2007,2007-2008,0
668804,PRO1009,2007,2007-2008,7.3
668804,SCI1006,2007,2007-2008,7.8
668804,SKI1005,2007,2007-2008,2.4
668804,SKI1005,2007,2007-2008,5
668804,SKI1005,2007,2007-2008,5.4
668804,SKI1005,2007,2007-2008,7.8
668804,SSC2033,2007,2007-2008,7.4
668804,SSC2039,2007,2007-2008,7.1
668804,UCEXTE0852,2007,2007-2008,9
668804,UCEXTE0853,2007,2007-2008,8
668804,UCEXTE0854,2007,2007-2008,7
1244720,COR1004,2007,2007-2008,5.5
1244720,COR1005,2007,2007-2008,6.8
1244720,PRO2003,2007,2007-2008,7
1244720,SCI1016,2007,2007-2008,6.6
1244720,SKI2007,2007,2007-2008,6.7
1244720,SKI2049,2007,2007-2008,3.5
1244720,SKI2049,2007,2007-2008,6.5
1244720,SKI3002,2007,2007-2008,7.7
1244720,SSC1001,2007,2007-2008,2.2
1244720,SSC1001,2007,2007-2008,6.2
1244720,SSC2039,2007,2007-2008,2.4
1244720,COR1002,2007,2007-2008,5.9
1244720,SSC1025,2007,2007-2008,4.8
1244720,PRO1009,2007,2007-2008,8.9
